ImportVeneerPallets;CategoryId;int;4;0;0;7
ImportVeneerPallets;StockId;int;4;0;0;8
ImportVeneerPallets;SupplierId;int;4;0;0;9
ImportVeneerPallets;ImportDate;datetime;8;0;0;10
ImportVeneerPallets;LastUpdateDate;datetime;8;0;0;11
ImportVeneerPallets;NumberOfPallet;nvarchar;60;0;0;12
ImportVeneerPallets;CountBundles;int;4;0;0;15
ImportVeneerPallets;TotalSquareMeters;float;8;0;0;16
ImportVeneerPallets;Comments;nvarchar;240;1;0;17
ImportVeneerPallets;PercentageOfSoldArticle;float;8;0;0;18
ImportVeneerPallets;VeneerDirectoryId;int;4;0;0;19
IpAddressManagers;IpAddressManagerId;int;4;0;1;1
IpAddressManagers;ManagerId;int;4;0;0;2
IpAddressManagers;HostName;nvarchar;256;0;0;3
IpAddressManagers;IpAddressV4;nvarchar;100;0;0;4
IpAddressManagers;NetPort;int;4;0;0;5
IpAddressManagers;CreationDate;datetime;8;0;0;6
IpAddressManagers;IsActive;bit;1;0;0;7
LinkAccounting;LinkAccountingID;int;4;0;1;1
LinkAccounting;ArticleID;int;4;0;0;2
LinkAccounting;NamePositionByAccounting;nvarchar;200;1;0;3
LinkAccounting;UnitGauge;nvarchar;40;1;0;4
LinkAccounting;MaterialId;nvarchar;30;1;0;5
LoggerBundles;OperationId;uniqueidentifier;16;0;0;1
LoggerBundles;OperationDateTime;datetime;8;0;0;2
LoggerBundles;ManagerId;int;4;0;0;3
LoggerBundles;TypeOperation;nvarchar;600;0;0;4
LoggerBundles;Barcode;nvarchar;140;0;0;5
LoggerBundles;BundleId;uniqueidentifier;16;0;0;6
Managers;ManagerID;int;4;0;1;1
Managers;PermitID;uniqueidentifier;16;1;0;2
Managers;FirstName;nvarchar;60;0;0;3
Managers;LastName;nvarchar;60;0;0;4
Managers;Post;nvarchar;100;1;0;5
Managers;Login;nvarchar;100;0;0;6
Managers;Password;nvarchar;4096;0;0;7
Managers;SignatureOfDocuments;nvarchar;256;1;0;10
Managers;LoginBarcode;nvarchar;1024;1;0;11
Managers;LastDateGenerateLoginBarcode;datetime;8;1;0;12
Managers;InternalNumberAtBinotel;nvarchar;30;1;0;13
NullCostOfImportVeneerPallets;NumberOfImport;nvarchar;200;1;0;1
NullCostOfImportVeneerPallets;ImportVeneerPalletId;uniqueidentifier;16;1;0;2
NullCostOfImportVeneerPallets;ImportDate;datetime;8;1;0;3
OrderAmountParts;OrderAmountPartId;uniqueidentifier;16;0;0;1
OrderAmountParts;OrderId;uniqueidentifier;16;0;0;2
OrderAmountParts;ManagerId;int;4;0;0;3
OrderAmountParts;DateOfCreate;datetime;8;0;0;4
OrderAmountParts;Amount;float;8;0;0;5
OrderAmountParts;Comments;nvarchar;300;1;0;6
OrderMultiplePaymantTypes;OrderMultiplePaymantTypeId;uniqueidentifier;16;0;0;1
OrderMultiplePaymantTypes;OrderId;uniqueidentifier;16;0;0;2
OrderMultiplePaymantTypes;CurrencyId;smallint;2;0;0;3
OrderMultiplePaymantTypes;ManagerId;int;4;0;0;4
OrderMultiplePaymantTypes;PaymentType;int;4;0;0;5
OrderMultiplePaymantTypes;DateOfPayment;datetime;8;0;0;6
OrderMultiplePaymantTypes;DepositedAmount;float;8;0;0;7
OrderMultiplePaymantTypes;SequenceNumber;int;4;0;0;8
OrderMultiplePaymantTypes;Comment;nvarchar;300;1;0;9
OrderMultiplePaymantTypes;PaymentFormId;int;4;0;0;10
Orders;OrderID;uniqueidentifier;16;0;0;1
Orders;CustomerID;int;4;0;0;2
Orders;NumberOrder;nvarchar;60;0;0;3
Orders;OrderDate;datetime;8;0;0;4
Orders;Descriptions;nvarchar;100;1;0;5
Orders;ManagerId;int;4;1;0;6
Orders;LastDateChange;datetime;8;1;0;8
Orders;OrderSum;float;8;0;0;9
Orders;OrderStatus;tinyint;1;0;0;10
Orders;PaymentType;tinyint;1;0;0;11
Orders;DateOfPayment;datetime;8;1;0;12
Orders;IsActive;bit;1;0;0;13
Orders;ManagerIdForLastUpdate;int;4;1;0;14
Orders;IsDeleteReservOrder;bit;1;0;0;16
Orders;DateOfShipment;datetime;8;1;0;17
Orders;ShipmentStatusId;int;4;0;0;18
Orders;DeliveryMethodId;int;4;0;0;19
Orders;CountSoldItems;int;4;0;0;20
Orders;ManagerIdForLastOpen;int;4;1;0;21
Orders;IsClosed;bit;1;0;0;22
Orders;ExternalComment;nvarchar;200;1;0;23
Orders;DepositedAmount;float;8;0;0;24
Orders;PaymentFormId;int;4;1;0;25
Orders;IsIndividualOrder;bit;1;0;0;26
Orders;IsWholesaleOrder;bit;1;0;0;27
OrderStatuses;OrderStatusId;int;4;0;1;1
OrderStatuses;StatusName;nvarchar;200;0;0;2
OrderStatuses;StatusCode;tinyint;1;0;0;3
OrderStatuses;Color;nvarchar;100;1;0;4
OrderStatuses;IsIncludeIntoReport;bit;1;0;0;5
OtherGoods;OtherGoodsId;uniqueidentifier;16;0;0;1
OtherGoods;SoldGoodsId;uniqueidentifier;16;0;0;2
OtherGoods;GoodsDirectoryId;int;4;0;0;3
OtherGoods;CostOfArticleId;uniqueidentifier;16;0;0;4
OtherGoods;ImportArticleDetailId;uniqueidentifier;16;0;0;5
OtherGoods;ManagerCreateId;int;4;0;0;6
OtherGoods;StockID;int;4;0;0;7
OtherGoods;SupplierID;int;4;0;0;8
OtherGoods;ImportDate;datetime;8;0;0;9
OtherGoods;InitCountItems;int;4;0;0;10
OtherGoods;RealCountItems;int;4;0;0;11
OtherGoods;NumberPallet;nvarchar;300;0;0;12
OtherGoods;Comments;nvarchar;300;1;0;13
OtherGoods;PercentageOfSoldArticle;float;8;0;0;14
OtherGoods;IsSold;bit;1;0;0;15
OtherGoods;SquareMeters;float;8;0;0;16
OtherGoods;OnePackage;float;8;0;0;17
OtherGoods;GoodsAdditionalInformationId;int;4;1;0;18
OtherGoods;ExpiredDate;datetime;8;1;0;19
Pallets;PalletID;uniqueidentifier;16;0;0;1
Pallets;StockID;int;4;0;0;2
Pallets;SupplierID;int;4;0;0;3
Pallets;TotalSquareMeters;float;8;0;0;4
Pallets;CountBundles;int;4;0;0;5
Pallets;NumberOfInputAccount;nvarchar;60;0;0;6
Pallets;NumbOfInputPallet;nvarchar;60;0;0;7
Pallets;BreedName;nvarchar;100;0;0;8
Pallets;OrderPosition;nvarchar;300;1;0;9
Pallets;Grade;nvarchar;200;1;0;10
Pallets;ByCurrency;nvarchar;6;1;0;11
Pallets;Cost;float;8;1;0;12
Pallets;SaleCurrency;nvarchar;6;1;0;13
Pallets;Price;float;8;1;0;14
Pallets;MarkedDownTotalSquareMeters;float;8;0;0;15
Pallets;Comments;nvarchar;240;1;0;16
Pallets;CategoryID;int;4;1;0;17
Pallets;ManagerIdOfImport;int;4;1;0;19
Pallets;ManagerIdOfLastUpdate;int;4;1;0;20
Pallets;ImportDate;datetime;8;1;0;21
Pallets;LastDateUpdate;datetime;8;1;0;22
Pallets;CostOfArticleId;uniqueidentifier;16;1;0;23
Pallets;ImportArticleDetailId;uniqueidentifier;16;1;0;24
Pallets;PalletVeneerDetailId;uniqueidentifier;16;1;0;25
Pallets;VeneerDirectoryId;int;4;0;0;26
Pallets;CuttingTypeId;int;4;1;0;27
Pallets;ActualSupplierCompanyName;nvarchar;200;0;0;28
PalletVeneerDetails;PalletVeneerDetailId;uniqueidentifier;16;0;0;1
PalletVeneerDetails;NumberPalletFromSupplier;nvarchar;80;1;0;2
PalletVeneerDetails;GradingStatus;tinyint;1;0;0;3
PalletVeneerDetails;ActualCountBundles;int;4;0;0;4
PalletVeneerDetails;ActualQuality;nvarchar;100;1;0;5
PalletVeneerDetails;ActualSquareMeters;float;8;0;0;6
PaymentForms;PaymentFormId;int;4;0;1;1
PaymentForms;ISequence;int;4;0;0;2
PaymentForms;PaymentFormName;nvarchar;1024;1;0;3
PaymentForms;Decscription;nvarchar;1024;1;0;4
PaymentForms;Color;nvarchar;510;1;0;5
PaymentForms;IsActualPosition;bit;1;0;0;6
PaymentForms;IsDelimiter;bit;1;0;0;7
PaymentForms;CommonPaymentTypeId;int;4;1;0;8
PaymentForms;FOPRequisiteId;int;4;1;0;9
Permits;PermitID;uniqueidentifier;16;0;0;1
Permits;ManagerID;int;4;0;0;2
Permits;IsInputFromFile;bit;1;0;0;3
Permits;IsInputFromScaner;bit;1;0;0;4
Permits;IsBundle;bit;1;0;0;5
Permits;IsPallet;bit;1;0;0;6
Permits;IsGradingStock;bit;1;0;0;7
Permits;IsStateStock;bit;1;0;0;8
Permits;IsRemovalByStock;bit;1;0;0;9
Permits;IsNewOrder;bit;1;0;0;10
Permits;IsSolutionOrder;bit;1;0;0;11
Permits;IsCustomers;bit;1;0;0;13
Permits;IsSuppliers;bit;1;0;0;14
Permits;IsStocks;bit;1;0;0;15
Permits;IsBreeds;bit;1;0;0;16
Permits;IsCourceCurrencies;bit;1;0;0;17
Permits;IsBarcodes;bit;1;0;0;18
Permits;IsAuthorization;bit;1;0;0;19
Permits;IsSelectPrinter;bit;1;0;0;20
Permits;IsRelationQualitySettings;bit;1;0;0;21
Permits;IsGradingShema;bit;1;0;0;22
Permits;IsCategoris;bit;1;0;0;23
Permits;IsTerminal;bit;1;0;0;24
Permits;IsLinkAccounting;bit;1;0;0;25
Permits;IsRetailNewOrder;bit;1;0;0;26
Permits;IsRelationBoads;bit;1;0;0;27
Permits;IsBoads;bit;1;0;0;28
Permits;IsRolls;bit;1;0;0;29
Permits;IsCostForArticle;bit;1;0;0;30
Permits;IsChronologyGoods;bit;1;0;0;31
Permits;IsFinansialReportOfOrders;bit;1;0;0;32
Permits;IsProductReportOfOrders;bit;1;0;0;33
Permits;IsUnlockOrder;bit;1;0;0;34
Permits;IsChangeVeneerCuttingType;bit;1;0;0;35
Permits;IsChangeVeneerDirectory;bit;1;0;0;36
Permits;IsExportCustomers;bit;1;0;0;37
Permits;IsEditImportArticle;bit;1;0;0;38
Permits;IsAccountingProductReportOfOrders;bit;1;0;0;39
Permits;IsReportOfManagersCatalog;bit;1;0;0;40
Permits;IsUnlockClosedOrder;bit;1;0;0;41
Permits;IsChangeManagerOfCustomer;bit;1;0;0;42
Permits;IsChangePriceOfOrderPosition;bit;1;0;0;43
Permits;IsSeeMarkupOfNewOrder;bit;1;0;0;44
Permits;IsSelectOrderStatusPaid;bit;1;0;0;45
Permits;IsSelectShipmentStatusShipped;bit;1;0;0;46
Permits;IsIndividualOrder;bit;1;0;0;47
Permits;IsWholesaleOrder;bit;1;0;0;48
Permits;IsDiscountOrder;bit;1;0;0;49
Permits;IsReportOfAllManagersCatalog;bit;1;0;0;50
PhoneDetails;PhoneDetailId;int;4;0;1;1
PhoneDetails;CustomerId;int;4;0;0;2
PhoneDetails;PhoneNumber;nvarchar;50;0;0;3
PhoneDetails;IsMain;bit;1;0;0;4
PositionDiscounts;PositionDiscountId;int;4;0;1;1
PositionDiscounts;DiscountCommentId;int;4;0;0;2
PositionDiscounts;Discount;float;8;0;0;3
Positions;PositionID;uniqueidentifier;16;0;0;1
Positions;OrderID;uniqueidentifier;16;0;0;2
Positions;NumberPosition;int;4;0;0;3
ProductCatogories;ProductCatogoryId;int;4;0;1;1
ProductCatogories;Category;nvarchar;510;1;0;2
Regions;RegionId;int;4;0;1;1
Regions;DictionaryRegionId;int;4;0;0;2
Regions;CountryId;int;4;0;0;3
RegionValues;RegionValueId;int;4;0;1;1
RegionValues;DictionaryRegionId;int;4;0;0;2
RegionValues;SzName;nvarchar;260;0;0;3
RegionValues;CultureCode;nvarchar;30;0;0;4
RelationBoads;RelationBoadId;int;4;0;1;1
RelationBoads;LinkAccountingId;int;4;0;0;2
RelationBoads;BoadIdInLinkAccounting;nvarchar;30;0;0;3
RelationBoads;TypeBoad;nvarchar;400;1;0;4
RelationBoads;BreedName;nvarchar;200;1;0;5
RelationBoads;Thickness;float;8;0;0;6
RelationBoads;Length;float;8;0;0;7
RelationBoads;Width;float;8;0;0;8
RelationBoads;Coast;float;8;0;0;9
RelationBoads;StartPrice;float;8;0;0;10
RelationBoads;IsActual;bit;1;0;0;11
RelationQualitySettings;RelationQualitySettingsID;int;4;0;1;1
RelationQualitySettings;WoodSpeciesUA;nvarchar;120;0;0;2
RelationQualitySettings;WoodSpeciesEN;nvarchar;120;0;0;3
RelationQualitySettings;QualityUA;nvarchar;120;0;0;4
RelationQualitySettings;QualityEN;nvarchar;120;0;0;5
RelationQualitySettings;DescriptionUA;nvarchar;200;0;0;6
RelationQualitySettings;DescriptionEN;nvarchar;200;0;0;7
RelationQualitySettings;CategoryID;int;4;1;0;8
RelationQualitySettings;ActualPosition;bit;1;0;0;9
RelationQualitySettings;StartCost;float;8;0;0;11
RelationQualitySettings;BreedOfRoll;nvarchar;20;1;0;12
RelationQualitySettings;LinkAccountingID;int;4;1;0;13
RollBasises;RollBasisId;int;4;0;1;1
RollBasises;Basis;nvarchar;100;1;0;2
RollBasises;Comments;nvarchar;-1;1;0;3
RollBreeds;RollBreedId;int;4;0;1;1
RollBreeds;Breed;nvarchar;300;0;0;2
RollBreeds;Comments;nvarchar;-1;1;0;3
RollBreeds;BreedEn;nvarchar;200;1;0;4
RollDirectories;RollDirectoryId;int;4;0;1;1
RollDirectories;LinkAccountinId;int;4;0;0;2
RollDirectories;CategoryId;int;4;0;0;3
RollDirectories;KindId;int;4;0;0;4
RollDirectories;ManagerCreateId;int;4;0;0;5
RollDirectories;DateCreate;datetime;8;0;0;6
RollDirectories;BreedId;int;4;0;0;7
RollDirectories;ThicknessId;int;4;0;0;8
RollDirectories;BasisId;int;4;0;0;10
RollDirectories;GlueId;int;4;0;0;11
RollDirectories;Currency;nvarchar;20;1;0;12
RollDirectories;Price;float;8;0;0;13
RollDirectories;IsActualPosition;bit;1;0;0;14
RollDirectories;ProductCode;nvarchar;200;1;0;15
RollDirectories;DirectoryMarkId;int;4;1;0;16
RollGlues;RollGlueId;int;4;0;1;1
RollGlues;Glue;nvarchar;100;1;0;2
RollGlues;Comments;nvarchar;-1;1;0;3
RollKinds;RollKindId;int;4;0;1;1
RollKinds;Kind;nvarchar;200;0;0;2
Rolls;RollID;uniqueidentifier;16;0;0;1
Rolls;StockID;int;4;0;0;2
Rolls;SupplierID;int;4;0;0;3
Rolls;ManagerID;int;4;0;0;5
Rolls;ImportDate;datetime;8;1;0;6
Rolls;NumberRoll;nvarchar;40;0;0;7
Rolls;Length;int;4;0;0;11
Rolls;Width;int;4;0;0;12
Rolls;SquareMeters;float;8;0;0;14
Rolls;Note;nvarchar;100;1;0;15
Rolls;BarcodeValue;nvarchar;100;0;0;16
Rolls;CategoryId;int;4;1;0;18
Rolls;LastDateUpdate;datetime;8;1;0;19
Rolls;ManagerIdOfLastUpdate;int;4;1;0;20
Rolls;CostOfArticleId;uniqueidentifier;16;1;0;22
Rolls;ImportArticleDetailId;uniqueidentifier;16;1;0;23
Rolls;IsSoldRoll;bit;1;0;0;24
Rolls;RollDirectoryId;int;4;0;0;25
RollThicknesses;RollThicknessId;int;4;0;1;1
RollThicknesses;Thickness;float;8;0;0;2
RollThicknesses;Comments;nvarchar;-1;1;0;3
RollWidths;RollWidthId;int;4;0;1;1
RollWidths;WidthMin;float;8;0;0;2
RollWidths;WidthMax;float;8;0;0;3
RollWidths;Simbol;nvarchar;40;1;0;4
RollWidths;Comments;nvarchar;-1;1;0;5
SalaryManagerConditions;SalaryManagerConditionId;int;4;0;1;1
SalaryManagerConditions;DeltaFrom;float;8;0;0;2
SalaryManagerConditions;SumFrom;float;8;0;0;3
SalaryManagerConditions;PercentFromDeltaToSalary;int;4;0;0;4
SalaryManagerConditions;ShouldAddPercentIfPlanIsDone;bit;1;0;0;5
SalaryManagerConditions;PercentToSalaryIfPlanIsDone;int;4;0;0;6
SalaryManagerConditions;IsActive;bit;1;0;0;7
SalaryManagerConditions;Comments;nvarchar;1024;1;0;8
SalaryManagerConditions;DeltaFromOfPeriod;float;8;0;0;9
SalaryManagerConditions;SumFromOfPeriod;float;8;0;0;10
SalaryManagerConditions;PercentFromDeltaToSalaryOfPeriod;int;4;0;0;11
SalaryManagerConditions;SalaryOfManagerOfOrdersPlanPeriodId;int;4;0;0;12
SalaryManagerConditions;IsIndividualOrder;bit;1;0;0;13
SalaryManagerConditions;IsWholesaleOrder;bit;1;0;0;14
SalaryOfManagerOfOrdersPlanPeriods;SalaryOfManagerOfOrdersPlanPeriodId;int;4;0;1;1
SalaryOfManagerOfOrdersPlanPeriods;PeriodInMonths;int;4;0;0;2
SalaryOfManagerOfOrdersPlanPeriods;IsActive;bit;1;0;0;3
SalaryOfManagerOfOrdersPlanPeriods;Comments;nvarchar;1024;1;0;4
SalaryOfManagerOfOrdersPlans;SalaryOfManagerOfOrdersPlanId;int;4;0;1;1
SalaryOfManagerOfOrdersPlans;PlanValue;int;4;0;0;2
SalaryOfManagerOfOrdersPlans;IsActive;bit;1;0;0;3
SalaryOfManagerOfOrdersPlans;PlanCode;nvarchar;200;0;0;4
SalaryOfManagerOfOrdersPlans;ManagerId;int;4;0;0;5
ShipmentOrderStatusDetails;ShipmentOrderStatusDetailId;int;4;0;1;1
ShipmentOrderStatusDetails;OrderStatusId;int;4;0;0;2
ShipmentOrderStatusDetails;ShipmentStatusId;int;4;0;0;3
ShipmentStatuses;ShipmentStatusId;int;4;0;1;1
ShipmentStatuses;StatusName;nvarchar;200;0;0;2
ShipmentStatuses;IsAllowedChangeDateOfShipment;bit;1;0;0;3
ShipmentStatuses;Color;nvarchar;100;1;0;4
ShipmentStatuses;iSequence;int;4;0;0;5
ShouldToCloseOrders;ShouldToCloseOrderId;int;4;0;1;1
ShouldToCloseOrders;OrderId;uniqueidentifier;16;0;0;2
SoldBoads;BoadId;uniqueidentifier;16;0;0;1
SoldBoads;ManagerId;int;4;0;0;2
SoldBoads;SupplierID;int;4;0;0;3
SoldBoads;StockID;int;4;0;0;4
SoldBoads;ImportDate;datetime;8;0;0;6
SoldBoads;NumberPallet;nvarchar;60;0;0;7
SoldBoads;CountSheets;int;4;0;0;8
SoldBoads;OneSheetSquareMeters;float;8;0;0;9
SoldBoads;TotalSquareMeters;float;8;0;0;10
SoldBoads;Note;nvarchar;600;1;0;11
SoldBoads;StartCountSheets;int;4;0;0;12
SoldBoads;CategoryId;int;4;1;0;14
SoldBoads;ManagerIdOfLastUpdate;int;4;1;0;15
SoldBoads;CostOfArticleId;uniqueidentifier;16;1;0;17
SoldBoads;ImportArticleDetailId;uniqueidentifier;16;1;0;18
SoldBoads;IsSoldBoad;bit;1;0;0;19
SoldBoads;PercentageOfSoldArticle;float;8;0;0;20
SoldBoads;BoadDirectoryId;int;4;0;0;21
SoldBoadSubPositions;SoldBoadSubPositonId;uniqueidentifier;16;0;0;1
SoldBoadSubPositions;SoldBoadId;uniqueidentifier;16;0;0;2
SoldBoadSubPositions;SubPositionId;uniqueidentifier;16;0;0;3
SoldBoadSubPositions;CountSoldSheets;int;4;0;0;4
SoldBundles;BundleID;uniqueidentifier;16;0;0;1
SoldBundles;SoldPalletID;uniqueidentifier;16;0;0;2
SoldBundles;SubPositionID;uniqueidentifier;16;0;0;3
SoldBundles;NumberLog;nvarchar;100;0;0;4
SoldBundles;NumberBundle;nvarchar;20;0;0;5
SoldBundles;CountSheets;int;4;0;0;6
SoldBundles;Length;int;4;0;0;7
SoldBundles;Width;float;8;0;0;8
SoldBundles;SquareMeters;float;8;0;0;9
SoldBundles;MarkedDownCountSheets;int;4;0;0;10
SoldBundles;MarkedDownLength;int;4;0;0;11
SoldBundles;MarkedDownWidth;float;8;0;0;12
SoldBundles;MarkedDownSquareMeters;float;8;0;0;13
SoldBundles;BarcodeValue;nvarchar;100;0;0;14
SoldBundles;MarkedDownCountSheetsAfterGrading;int;4;0;0;15
SoldBundles;MarkedDownLengthAfterGrading;int;4;0;0;16
SoldBundles;MarkedDownWidthAfterGrading;float;8;0;0;17
SoldBundles;MarkedDownSquareMetersAfterGrading;float;8;0;0;18
SoldBundles;SubVeneerPalletId;uniqueidentifier;16;1;0;19
SoldBundles;PalletID;uniqueidentifier;16;0;0;20
SoldBundles;IsReservedBundelForSale;bit;1;0;0;21
SoldBundles;IsSoldBundle;bit;1;0;0;22
SoldBundles;SortedVeneerPalletId;uniqueidentifier;16;0;0;23
SoldBundles;Cost;float;8;0;0;24
SoldOtherGoods;OtherGoodsId;uniqueidentifier;16;0;0;1
SoldOtherGoods;GoodsDirectoryId;int;4;0;0;2
SoldOtherGoods;CostOfArticleId;uniqueidentifier;16;0;0;3
SoldOtherGoods;ImportArticleDetailId;uniqueidentifier;16;0;0;4
SoldOtherGoods;ManagerCreateId;int;4;0;0;5
SoldOtherGoods;StockID;int;4;0;0;6
SoldOtherGoods;SupplierID;int;4;0;0;7
SoldOtherGoods;ImportDate;datetime;8;0;0;8
SoldOtherGoods;InitCountItems;int;4;0;0;9
SoldOtherGoods;RealCountItems;int;4;0;0;10
SoldOtherGoods;NumberPallet;nvarchar;300;0;0;11
SoldOtherGoods;Comments;nvarchar;300;1;0;12
SoldOtherGoods;PercentageOfSoldArticle;float;8;0;0;13
SoldOtherGoods;IsSold;bit;1;0;0;14
SoldOtherGoods;SquareMeters;float;8;0;0;15
SoldOtherGoods;OnePackage;float;8;0;0;16
SoldOtherGoods;GoodsAdditionalInformationId;int;4;1;0;17
SoldOtherGoods;ExpiredDate;datetime;8;1;0;18
SoldOtherGoodsSubPositions;SoldGoodsSubpositionId;uniqueidentifier;16;0;0;1
SoldOtherGoodsSubPositions;SoldGoodsId;uniqueidentifier;16;0;0;2
SoldOtherGoodsSubPositions;SubPositionId;uniqueidentifier;16;0;0;3
SoldOtherGoodsSubPositions;CountSoldItems;int;4;0;0;4
SoldPallets;SoldPalletID;uniqueidentifier;16;0;0;1
SoldPallets;SupplierID;int;4;0;0;2
SoldPallets;MarkedDownTotalSquareMeters;float;8;0;0;3
SoldPallets;RealTotalSquareMeters;float;8;0;0;4
SoldPallets;CountBundles;int;4;0;0;5
SoldPallets;NumberOfInputAccount;nvarchar;30;0;0;6
SoldPallets;NumberOfInputPallet;nvarchar;30;0;0;8
SoldPallets;BreedName;nvarchar;100;0;0;10
SoldPallets;Grade;nvarchar;200;1;0;11
SoldPallets;StockName;nvarchar;60;0;0;12
SoldPallets;ByCurrency;nvarchar;6;1;0;13
SoldPallets;Cost;float;8;1;0;14
SoldPallets;SalesCurrency;nvarchar;6;1;0;15
SoldPallets;Price;float;8;1;0;16
SoldPallets;Comments;nvarchar;240;1;0;17
SoldPallets;OrderPosition;nvarchar;300;1;0;18
SoldPallets;CategoryID;int;4;1;0;19
SoldPallets;ManagerIdOfImport;int;4;1;0;21
SoldPallets;ManagerIdOfLastUpdate;int;4;1;0;22
SoldPallets;ImportDate;datetime;8;1;0;23
SoldPallets;LastDateUpdate;datetime;8;1;0;24
SoldPallets;CostOfArticleId;uniqueidentifier;16;1;0;25
SoldPallets;ImportAreticleDetailId;uniqueidentifier;16;1;0;26
SoldPallets;PalletVeneerDetailId;uniqueidentifier;16;1;0;27
SoldPallets;VeneerDirectoryId;int;4;0;0;28
SoldPallets;CuttingTypeId;int;4;1;0;29
SoldRolls;RollID;uniqueidentifier;16;0;0;1
SoldRolls;StockID;int;4;0;0;2
SoldRolls;SupplierID;int;4;0;0;3
SoldRolls;SubPositionID;uniqueidentifier;16;0;0;4
SoldRolls;ManagerID;int;4;0;0;6
SoldRolls;ImportDate;datetime;8;1;0;7
SoldRolls;NumberRoll;nvarchar;40;0;0;8
SoldRolls;Length;int;4;0;0;12
SoldRolls;Width;int;4;0;0;13
SoldRolls;SquareMeters;float;8;0;0;15
SoldRolls;Note;nvarchar;100;1;0;16
SoldRolls;BarcodeValue;nvarchar;100;0;0;17
SoldRolls;Price;float;8;0;0;18
SoldRolls;CategoryId;int;4;1;0;20
SoldRolls;LastDateUpdate;datetime;8;1;0;21
SoldRolls;ManagerIdOfLastUpdate;int;4;1;0;22
SoldRolls;CostOfArticleId;uniqueidentifier;16;1;0;24
SoldRolls;ImportArticleDetailId;uniqueidentifier;16;1;0;25
SoldRolls;IsSoldRoll;bit;1;0;0;26
SoldRolls;RollDirectoryId;int;4;0;0;27
SortedVeneerPallets;SortedVeneerPalletId;uniqueidentifier;16;0;0;1
SortedVeneerPallets;CostOfArticleId;uniqueidentifier;16;0;0;2
SortedVeneerPallets;ManagerOfCreateId;int;4;0;0;3
SortedVeneerPallets;ManagerOfLastUpdateId;int;4;0;0;4
SortedVeneerPallets;CategoryId;int;4;0;0;5
SortedVeneerPallets;StockId;int;4;0;0;6
SortedVeneerPallets;CreateDate;datetime;8;0;0;7
SortedVeneerPallets;LastUpdateDate;datetime;8;0;0;8
SortedVeneerPallets;NumberOfPallet;nvarchar;60;0;0;9
SortedVeneerPallets;Breed;nvarchar;100;0;0;10
SortedVeneerPallets;Grade;nvarchar;200;0;0;11
SortedVeneerPallets;OrderPosition;nvarchar;300;1;0;12
SortedVeneerPallets;CountBundles;int;4;0;0;13
SortedVeneerPallets;TotalSquareMeters;float;8;0;0;14
SortedVeneerPallets;MarkedDownTotalSquareMeters;float;8;0;0;15
SortedVeneerPallets;Comments;nvarchar;240;1;0;16
SortedVeneerPallets;VeneerDirectoryId;int;4;0;0;17
SortedVeneerPallets;CuttingTypeId;int;4;1;0;18
Stocks;StockID;int;4;0;1;1
Stocks;StockName;nvarchar;60;0;0;2
Stocks;ContactName;nvarchar;60;0;0;3
Stocks;Phone;nvarchar;40;1;0;4
Stocks;City;nvarchar;40;1;0;5
Stocks;Address;nvarchar;100;1;0;6
Stocks;AllowsRetailSale;bit;1;0;0;7
Stocks;Comments;nvarchar;2048;1;0;8
SubPositions;SubPositionID;uniqueidentifier;16;0;0;1
SubPositions;PositionID;uniqueidentifier;16;0;0;2
SubPositions;BreedName;nvarchar;100;0;0;3
SubPositions;NumberOfInputPallet;nvarchar;-1;1;0;4
SubPositions;NumberOfOutputPallet;nvarchar;40;0;0;5
SubPositions;NecessarySquareMeters;float;8;0;0;6
SubPositions;ReadySquareMeters;float;8;0;0;7
SubPositions;Cost;float;8;0;0;8
SubPositions;Price;float;8;0;0;9
SubPositions;SalesCurrency;nvarchar;6;0;0;10
SubPositions;TotalCost;float;8;0;0;11
SubPositions;DescriptionPos;nvarchar;240;1;0;12
SubPositions;LinearMeters;float;8;0;0;13
SubPositions;Discount;float;8;0;0;14
SubPositions;TotalCostByDiscount;float;8;0;0;15
SubPositions;FlexOrderPosition;nvarchar;510;0;0;16
SubPositions;PriceManually;float;8;0;0;17
SubPositions;IsPriceManually;bit;1;0;0;18
SubPositions;UnitsOfMeasurement;nvarchar;20;0;0;19
SubPositions;PositionDiscountId;int;4;1;0;20
SubPositions;IsAccrualOfBonus;bit;1;0;0;21
SubPositions;DirectoryMarkId;int;4;1;0;22
SubVeneerPallets;SubVeneerPalletId;uniqueidentifier;16;0;0;1
SubVeneerPallets;CostOfArticleId;uniqueidentifier;16;0;0;2
Suppliers;SupplierID;int;4;0;1;1
Suppliers;DefaultBarcodeID;int;4;1;0;2
Suppliers;CompanyName;nvarchar;100;0;0;3
Suppliers;ContactName;nvarchar;60;0;0;4
Suppliers;Phone;nvarchar;40;1;0;5
Suppliers;EMail;nvarchar;80;1;0;6
Suppliers;City;nvarchar;40;1;0;7
Suppliers;Address;nvarchar;100;1;0;8
Suppliers;PostalCode;nvarchar;20;1;0;9
sysdiagrams;name;sysname;256;0;0;1
sysdiagrams;principal_id;int;4;0;0;2
sysdiagrams;diagram_id;int;4;0;1;3
sysdiagrams;version;int;4;1;0;4
sysdiagrams;definition;varbinary;-1;1;0;5
TaskDefinitions;TaskDefinitionId;int;4;0;1;1
TaskDefinitions;TaskDescription;nvarchar;1000;0;0;2
TaskDefinitions;NextRunTime;datetime;8;0;0;3
